Session_ID,Location_Zone,Time_of_Day,Product_Category,Cart_Status,Cart_Value_INR,Session_Duration_Sec,Delivery_Time_Min,Waste_Risk_Level,Cross_Sell_Accepted
SID104221,Thane,6–10 PM,Snacks & Beverages,Abandoned,177,254,8,Low,No
SID104222,Bandra,12–3 PM,Staples & Grains,Completed,331,123,13,Medium,No
SID104223,Dadar,10 PM–2 AM,Personal Care,Abandoned,136,103,11,Medium,No
SID104224,Andheri,10 PM–2 AM,Frozen Foods,Completed,388,79,7,Low,No
SID104225,Powai,12–3 PM,Frozen Foods,Completed,346,147,6,Low,No
SID104226,Bandra,6–10 PM,Dairy,Completed,253,134,7,Medium,Yes
SID104227,Powai,6–10 PM,Snacks & Beverages,Completed,383,95,8,Low,No
SID104228,Powai,6–9 AM,Fresh Produce,Abandoned,212,141,11,Low,No
SID104229,Powai,10 PM–2 AM,Fresh Produce,Completed,369,143,7,Low,No
SID104230,Powai,12–3 PM,Fresh Produce,Abandoned,133,123,12,Low,No
SID104231,Bandra,12–3 PM,Fresh Produce,Completed,275,156,9,Medium,No
SID104232,Bandra,12–3 PM,Dairy,Completed,421,91,14,Medium,Yes
SID104233,Andheri,6–10 PM,Dairy,Abandoned,296,268,10,High,No
SID104234,Bandra,3–6 PM,Fresh Produce,Abandoned,202,223,11,Medium,No
SID104235,Andheri,10 PM–2 AM,Snacks & Beverages,Completed,299,128,10,Low,No
SID104236,Bandra,6–10 PM,Staples & Grains,Completed,246,171,6,Medium,No
SID104237,Thane,9 AM–12,Staples & Grains,Completed,312,123,10,Low,No
SID104238,Bandra,12–3 PM,Dairy,Abandoned,185,207,11,Medium,No
SID104239,Powai,12–3 PM,Snacks & Beverages,Completed,391,138,9,Low,No
SID104240,Bandra,3–6 PM,Snacks & Beverages,Abandoned,173,184,8,Medium,No
SID104241,Thane,3–6 PM,Staples & Grains,Completed,376,184,12,Low,No
SID104242,Powai,12–3 PM,Personal Care,Abandoned,101,277,8,Low,No
SID104243,Bandra,3–6 PM,Snacks & Beverages,Completed,285,208,8,Medium,No
SID104244,Thane,6–10 PM,Fresh Produce,Abandoned,299,268,8,High,No
SID104245,Dadar,6–10 PM,Staples & Grains,Completed,440,99,9,Medium,No
SID104246,Powai,6–9 AM,Frozen Foods,Completed,278,82,11,Low,No
SID104247,Thane,6–10 PM,Frozen Foods,Abandoned,227,173,5,Low,No
SID104248,Thane,10 PM–2 AM,Fresh Produce,Completed,415,132,14,High,No
SID104249,Dadar,3–6 PM,Snacks & Beverages,Completed,362,163,11,Medium,No
SID104250,Dadar,3–6 PM,Snacks & Beverages,Completed,196,126,11,Medium,No
SID104251,Thane,12–3 PM,Staples & Grains,Completed,227,85,9,Low,No
SID104252,Powai,6–10 PM,Fresh Produce,Abandoned,265,140,15,Low,No
SID104253,Andheri,6–10 PM,Dairy,Abandoned,153,158,9,High,No
SID104254,Thane,12–3 PM,Snacks & Beverages,Abandoned,233,234,12,Low,No
SID104255,Thane,12–3 PM,Fresh Produce,Completed,242,96,12,High,No
SID104256,Powai,6–10 PM,Dairy,Abandoned,312,236,9,Low,No
SID104257,Powai,6–10 PM,Staples & Grains,Completed,343,64,10,Low,No
SID104258,Andheri,9 AM–12,Fresh Produce,Completed,207,131,13,High,No
SID104259,Dadar,10 PM–2 AM,Snacks & Beverages,Completed,275,69,10,Medium,No
SID104260,Bandra,10 PM–2 AM,Fresh Produce,Abandoned,110,184,9,Medium,No
SID104261,Powai,12–3 PM,Personal Care,Completed,406,65,11,Low,No
SID104262,Thane,6–10 PM,Fresh Produce,Completed,286,80,14,High,No
SID104263,Dadar,12–3 PM,Dairy,Abandoned,154,176,12,Medium,No
SID104264,Andheri,12–3 PM,Frozen Foods,Completed,237,93,13,Low,No
SID104265,Dadar,3–6 PM,Personal Care,Completed,290,105,9,Medium,No
SID104266,Dadar,3–6 PM,Snacks & Beverages,Completed,306,162,11,Medium,Yes
SID104267,Powai,10 PM–2 AM,Dairy,Abandoned,264,202,11,Low,No
SID104268,Bandra,6–9 AM,Fresh Produce,Abandoned,208,140,9,Medium,No
SID104269,Andheri,6–10 PM,Snacks & Beverages,Completed,342,82,8,Low,Yes
SID104270,Dadar,6–9 AM,Snacks & Beverages,Completed,356,104,10,Medium,Yes
SID104271,Andheri,9 AM–12,Snacks & Beverages,Abandoned,206,203,12,Low,No
SID104272,Dadar,9 AM–12,Fresh Produce,Abandoned,199,233,12,Medium,No
SID104273,Powai,6–10 PM,Personal Care,Completed,487,126,11,Low,No
SID104274,Dadar,3–6 PM,Fresh Produce,Completed,313,96,5,Medium,No
SID104275,Dadar,6–9 AM,Fresh Produce,Completed,370,108,14,Medium,No
SID104276,Bandra,12–3 PM,Snacks & Beverages,Completed,397,86,7,Medium,No
SID104277,Powai,6–10 PM,Staples & Grains,Completed,274,158,7,Low,No
SID104278,Andheri,6–9 AM,Dairy,Abandoned,236,197,10,High,No
SID104279,Thane,6–10 PM,Snacks & Beverages,Completed,213,73,14,Low,Yes
SID104280,Powai,10 PM–2 AM,Fresh Produce,Abandoned,122,163,13,Low,No
SID104281,Thane,9 AM–12,Fresh Produce,Completed,321,150,7,High,No
SID104282,Bandra,6–10 PM,Snacks & Beverages,Completed,258,106,10,Medium,No
SID104283,Thane,9 AM–12,Fresh Produce,Completed,308,102,8,High,No
SID104284,Andheri,6–9 AM,Fresh Produce,Completed,143,128,9,High,No
SID104285,Thane,6–9 AM,Fresh Produce,Abandoned,211,207,10,High,No
SID104286,Powai,9 AM–12,Dairy,Abandoned,50,172,10,Low,No
SID104287,Andheri,6–10 PM,Dairy,Completed,188,60,12,High,No
SID104288,Andheri,6–10 PM,Fresh Produce,Completed,369,77,12,High,No
SID104289,Andheri,9 AM–12,Snacks & Beverages,Completed,261,123,12,Low,No
SID104290,Powai,6–10 PM,Fresh Produce,Completed,309,102,7,Low,No
SID104291,Thane,12–3 PM,Staples & Grains,Completed,410,116,14,Low,No
SID104292,Bandra,12–3 PM,Frozen Foods,Abandoned,204,247,13,Medium,No
SID104293,Powai,6–9 AM,Dairy,Abandoned,183,136,10,Low,No
SID104294,Bandra,6–9 AM,Dairy,Abandoned,125,180,8,Medium,No
SID104295,Powai,12–3 PM,Dairy,Completed,365,63,7,Low,Yes
SID104296,Dadar,9 AM–12,Dairy,Abandoned,296,232,14,Medium,No
SID104297,Andheri,12–3 PM,Dairy,Abandoned,180,134,9,High,No
SID104298,Thane,6–10 PM,Snacks & Beverages,Completed,254,64,12,Low,Yes
SID104299,Powai,6–10 PM,Fresh Produce,Abandoned,89,202,8,Low,No
SID104300,Thane,12–3 PM,Snacks & Beverages,Completed,282,144,8,Low,No
SID104301,Dadar,6–9 AM,Snacks & Beverages,Completed,332,152,8,Medium,Yes
SID104302,Thane,6–10 PM,Staples & Grains,Abandoned,219,160,13,Low,No
SID104303,Dadar,9 AM–12,Snacks & Beverages,Abandoned,255,277,12,Medium,No
SID104304,Bandra,6–10 PM,Snacks & Beverages,Completed,299,79,11,Medium,Yes
SID104305,Bandra,6–10 PM,Snacks & Beverages,Completed,190,119,8,Medium,No
SID104306,Andheri,6–10 PM,Snacks & Beverages,Completed,382,124,11,Low,Yes
SID104307,Dadar,6–10 PM,Fresh Produce,Abandoned,254,201,8,Medium,No
SID104308,Powai,10 PM–2 AM,Snacks & Beverages,Completed,220,71,5,Low,Yes
SID104309,Andheri,3–6 PM,Dairy,Abandoned,181,131,8,High,No
SID104310,Dadar,10 PM–2 AM,Dairy,Completed,322,45,10,Medium,Yes
SID104311,Bandra,6–9 AM,Staples & Grains,Completed,469,109,14,Medium,No
SID104312,Bandra,10 PM–2 AM,Snacks & Beverages,Completed,210,152,10,Medium,No
SID104313,Powai,3–6 PM,Frozen Foods,Abandoned,173,206,8,Low,No
SID104314,Andheri,6–9 AM,Snacks & Beverages,Completed,356,116,11,Low,No
SID104315,Bandra,12–3 PM,Fresh Produce,Abandoned,289,151,8,Medium,No
SID104316,Thane,12–3 PM,Personal Care,Completed,290,108,6,Low,No
SID104317,Bandra,6–10 PM,Dairy,Completed,225,132,14,Medium,No
SID104318,Thane,9 AM–12,Fresh Produce,Abandoned,154,152,14,High,No
SID104319,Andheri,6–9 AM,Staples & Grains,Completed,419,148,10,Low,No
SID104320,Dadar,6–10 PM,Snacks & Beverages,Completed,378,76,11,Medium,No
SID104321,Thane,6–9 AM,Snacks & Beverages,Completed,349,58,11,Low,Yes
SID104322,Thane,3–6 PM,Frozen Foods,Completed,440,129,7,Low,No
SID104323,Bandra,12–3 PM,Fresh Produce,Completed,209,88,10,Medium,No
SID104324,Thane,9 AM–12,Fresh Produce,Abandoned,280,189,9,High,No
SID104325,Dadar,10 PM–2 AM,Dairy,Abandoned,271,94,11,Medium,No
SID104326,Powai,12–3 PM,Frozen Foods,Completed,457,162,12,Low,No
SID104327,Thane,9 AM–12,Fresh Produce,Abandoned,182,212,11,High,No
SID104328,Dadar,10 PM–2 AM,Staples & Grains,Completed,230,63,8,Medium,No
SID104329,Thane,6–10 PM,Fresh Produce,Abandoned,176,281,15,High,No
SID104330,Bandra,3–6 PM,Frozen Foods,Completed,239,62,7,Medium,No
SID104331,Powai,9 AM–12,Staples & Grains,Completed,351,88,7,Low,No
SID104332,Andheri,10 PM–2 AM,Fresh Produce,Abandoned,218,218,12,High,No
SID104333,Andheri,6–10 PM,Snacks & Beverages,Completed,197,128,7,Low,No
SID104334,Andheri,6–9 AM,Fresh Produce,Abandoned,189,194,9,High,No
SID104335,Thane,10 PM–2 AM,Dairy,Abandoned,179,297,8,High,No
SID104336,Dadar,12–3 PM,Dairy,Completed,369,96,8,Medium,No
SID104337,Dadar,6–9 AM,Staples & Grains,Abandoned,236,124,9,Medium,No
SID104338,Dadar,12–3 PM,Snacks & Beverages,Abandoned,145,212,9,Medium,No
SID104339,Andheri,12–3 PM,Snacks & Beverages,Completed,453,87,7,Low,Yes
SID104340,Thane,6–10 PM,Dairy,Completed,326,190,8,High,No
SID104341,Bandra,12–3 PM,Dairy,Completed,361,155,5,Medium,Yes
SID104342,Bandra,10 PM–2 AM,Snacks & Beverages,Abandoned,283,275,7,Medium,No
SID104343,Thane,12–3 PM,Frozen Foods,Completed,335,44,12,Low,No
SID104344,Thane,6–10 PM,Dairy,Completed,249,93,7,High,Yes
SID104345,Dadar,3–6 PM,Frozen Foods,Abandoned,130,213,7,Medium,No
SID104346,Andheri,12–3 PM,Fresh Produce,Completed,356,105,8,High,No
SID104347,Andheri,3–6 PM,Snacks & Beverages,Completed,337,176,11,Low,No
SID104348,Bandra,6–10 PM,Snacks & Beverages,Abandoned,213,233,9,Medium,No
SID104349,Bandra,3–6 PM,Personal Care,Completed,294,139,12,Medium,No
SID104350,Thane,10 PM–2 AM,Snacks & Beverages,Completed,372,91,7,Low,No
SID104351,Powai,10 PM–2 AM,Dairy,Completed,283,89,9,Low,No
SID104352,Powai,6–10 PM,Dairy,Completed,295,114,10,Low,Yes
SID104353,Thane,10 PM–2 AM,Staples & Grains,Abandoned,251,234,12,Low,No
SID104354,Bandra,6–10 PM,Frozen Foods,Completed,287,130,7,Medium,No
SID104355,Thane,3–6 PM,Frozen Foods,Abandoned,236,278,10,Low,No
SID104356,Powai,6–10 PM,Personal Care,Abandoned,139,214,10,Low,No
SID104357,Powai,10 PM–2 AM,Frozen Foods,Completed,347,104,16,Low,No
SID104358,Andheri,9 AM–12,Dairy,Completed,361,130,10,High,No
SID104359,Bandra,12–3 PM,Snacks & Beverages,Completed,403,110,13,Medium,No
SID104360,Andheri,3–6 PM,Staples & Grains,Abandoned,175,286,11,Low,No
SID104361,Thane,10 PM–2 AM,Frozen Foods,Completed,219,143,9,Low,No
SID104362,Thane,9 AM–12,Personal Care,Completed,348,159,8,Low,No
SID104363,Andheri,10 PM–2 AM,Fresh Produce,Abandoned,251,155,13,High,No
SID104364,Dadar,6–10 PM,Dairy,Abandoned,230,238,10,Medium,No
SID104365,Powai,6–10 PM,Personal Care,Completed,404,86,8,Low,No
SID104366,Powai,9 AM–12,Dairy,Abandoned,180,164,13,Low,No
SID104367,Dadar,6–10 PM,Fresh Produce,Completed,290,56,11,Medium,No
SID104368,Thane,3–6 PM,Frozen Foods,Abandoned,181,195,12,Low,No
SID104369,Thane,6–10 PM,Dairy,Completed,381,71,9,High,Yes
SID104370,Dadar,9 AM–12,Personal Care,Abandoned,105,178,11,Medium,No
SID104371,Thane,12–3 PM,Staples & Grains,Abandoned,153,177,7,Low,No
SID104372,Bandra,9 AM–12,Frozen Foods,Abandoned,236,141,11,Medium,No
SID104373,Bandra,6–10 PM,Fresh Produce,Completed,344,35,10,Medium,No
SID104374,Bandra,12–3 PM,Fresh Produce,Abandoned,138,159,12,Medium,No
SID104375,Thane,6–10 PM,Fresh Produce,Abandoned,75,175,10,High,No
SID104376,Andheri,12–3 PM,Fresh Produce,Completed,203,83,8,High,No
SID104377,Andheri,12–3 PM,Snacks & Beverages,Completed,270,100,9,Low,Yes
SID104378,Thane,12–3 PM,Fresh Produce,Abandoned,153,179,6,High,No
SID104379,Andheri,6–10 PM,Snacks & Beverages,Completed,476,133,8,Low,Yes
SID104380,Powai,10 PM–2 AM,Staples & Grains,Completed,409,87,8,Low,No
SID104381,Powai,10 PM–2 AM,Fresh Produce,Abandoned,185,170,12,Low,No
SID104382,Powai,6–10 PM,Snacks & Beverages,Completed,374,84,12,Low,No
SID104383,Dadar,6–10 PM,Staples & Grains,Completed,253,55,12,Medium,No
SID104384,Dadar,3–6 PM,Snacks & Beverages,Completed,252,66,8,Medium,No
SID104385,Andheri,6–10 PM,Dairy,Abandoned,100,151,13,High,No
SID104386,Thane,9 AM–12,Dairy,Abandoned,73,203,13,High,No
SID104387,Dadar,6–10 PM,Snacks & Beverages,Completed,343,87,9,Medium,No
SID104388,Bandra,10 PM–2 AM,Fresh Produce,Completed,296,137,10,Medium,No
SID104389,Bandra,10 PM–2 AM,Dairy,Abandoned,197,200,11,Medium,No
SID104390,Dadar,9 AM–12,Snacks & Beverages,Completed,308,84,7,Medium,Yes
SID104391,Thane,6–10 PM,Staples & Grains,Abandoned,214,133,7,Low,No
SID104392,Andheri,6–9 AM,Snacks & Beverages,Completed,392,179,10,Low,No
SID104393,Dadar,9 AM–12,Snacks & Beverages,Completed,405,104,9,Medium,No
SID104394,Bandra,10 PM–2 AM,Fresh Produce,Completed,289,77,7,Medium,No
SID104395,Thane,9 AM–12,Fresh Produce,Abandoned,206,229,12,High,No
SID104396,Andheri,6–10 PM,Dairy,Abandoned,127,190,9,High,No
SID104397,Thane,9 AM–12,Snacks & Beverages,Completed,192,50,8,Low,No
SID104398,Thane,3–6 PM,Personal Care,Completed,200,125,12,Low,No
SID104399,Bandra,6–10 PM,Fresh Produce,Abandoned,235,218,10,Medium,No
SID104400,Dadar,6–10 PM,Fresh Produce,Abandoned,136,207,10,Medium,No
SID104401,Bandra,3–6 PM,Staples & Grains,Abandoned,171,191,14,Medium,No
SID104402,Andheri,6–10 PM,Fresh Produce,Abandoned,113,214,10,High,No
SID104403,Andheri,6–9 AM,Snacks & Beverages,Abandoned,129,192,10,Low,No
SID104404,Powai,12–3 PM,Fresh Produce,Completed,345,73,11,Low,No
SID104405,Dadar,12–3 PM,Personal Care,Completed,344,161,10,Medium,No
SID104406,Andheri,6–10 PM,Staples & Grains,Abandoned,143,198,11,Low,No
SID104407,Andheri,6–10 PM,Snacks & Beverages,Completed,278,157,8,Low,No
SID104408,Thane,10 PM–2 AM,Snacks & Beverages,Completed,233,97,10,Low,Yes
SID104409,Bandra,6–10 PM,Snacks & Beverages,Completed,178,153,8,Medium,No
SID104410,Thane,10 PM–2 AM,Staples & Grains,Abandoned,50,203,11,Low,No
SID104411,Powai,10 PM–2 AM,Snacks & Beverages,Completed,374,90,13,Low,No
SID104412,Bandra,6–10 PM,Personal Care,Abandoned,205,203,7,Medium,No
SID104413,Andheri,9 AM–12,Snacks & Beverages,Abandoned,131,242,12,Low,No
SID104414,Andheri,12–3 PM,Fresh Produce,Abandoned,120,219,10,High,No
SID104415,Andheri,9 AM–12,Fresh Produce,Completed,205,81,7,High,No
SID104416,Thane,6–9 AM,Frozen Foods,Completed,365,129,12,Low,No
SID104417,Andheri,9 AM–12,Snacks & Beverages,Completed,298,90,11,Low,Yes
SID104418,Dadar,12–3 PM,Frozen Foods,Abandoned,179,244,10,Medium,No
SID104419,Bandra,6–10 PM,Fresh Produce,Abandoned,170,209,10,Medium,No
SID104420,Powai,9 AM–12,Fresh Produce,Abandoned,150,225,11,Low,No
SID104421,Thane,3–6 PM,Snacks & Beverages,Completed,296,91,6,Low,Yes
SID104422,Andheri,3–6 PM,Personal Care,Completed,219,118,11,Low,No
SID104423,Bandra,10 PM–2 AM,Personal Care,Completed,134,121,10,Medium,No
SID104424,Bandra,12–3 PM,Snacks & Beverages,Completed,474,147,8,Medium,Yes
SID104425,Thane,9 AM–12,Snacks & Beverages,Completed,203,107,14,Low,No
SID104426,Andheri,12–3 PM,Staples & Grains,Abandoned,258,124,11,Low,No
SID104427,Dadar,6–10 PM,Staples & Grains,Abandoned,288,141,10,Medium,No
SID104428,Dadar,6–10 PM,Frozen Foods,Completed,300,140,12,Medium,No
SID104429,Andheri,6–10 PM,Frozen Foods,Completed,352,120,7,Low,No
SID104430,Dadar,12–3 PM,Fresh Produce,Completed,526,135,9,Medium,No
SID104431,Andheri,6–10 PM,Dairy,Abandoned,58,173,10,High,No
SID104432,Dadar,6–10 PM,Frozen Foods,Abandoned,189,252,18,Medium,No
SID104433,Andheri,6–10 PM,Snacks & Beverages,Completed,302,129,11,Low,Yes
SID104434,Dadar,10 PM–2 AM,Personal Care,Completed,274,82,10,Medium,No
SID104435,Andheri,6–10 PM,Dairy,Abandoned,198,295,13,High,No
SID104436,Powai,3–6 PM,Fresh Produce,Abandoned,138,283,6,Low,No
SID104437,Bandra,9 AM–12,Fresh Produce,Abandoned,180,170,13,Medium,No
SID104438,Andheri,12–3 PM,Snacks & Beverages,Completed,379,103,9,Low,No
SID104439,Andheri,6–9 AM,Dairy,Abandoned,146,225,5,High,No
SID104440,Thane,12–3 PM,Fresh Produce,Completed,409,109,9,High,No
SID104441,Bandra,9 AM–12,Frozen Foods,Completed,409,148,9,Medium,No
SID104442,Bandra,3–6 PM,Staples & Grains,Abandoned,143,170,13,Medium,No
SID104443,Bandra,12–3 PM,Personal Care,Completed,200,86,8,Medium,No
SID104444,Thane,10 PM–2 AM,Snacks & Beverages,Completed,320,96,6,Low,Yes
SID104445,Bandra,3–6 PM,Personal Care,Completed,337,116,10,Medium,No
SID104446,Thane,6–9 AM,Snacks & Beverages,Completed,370,119,8,Low,No
SID104447,Bandra,12–3 PM,Fresh Produce,Abandoned,97,131,13,Medium,No
SID104448,Andheri,6–10 PM,Fresh Produce,Abandoned,311,116,10,High,No
SID104449,Dadar,3–6 PM,Fresh Produce,Completed,338,143,5,Medium,No
SID104450,Powai,6–10 PM,Snacks & Beverages,Completed,364,150,9,Low,No
SID104451,Dadar,3–6 PM,Snacks & Beverages,Completed,271,180,11,Medium,Yes
SID104452,Thane,9 AM–12,Snacks & Beverages,Completed,226,96,10,Low,No
SID104453,Thane,6–10 PM,Staples & Grains,Abandoned,163,187,13,Low,No
SID104454,Dadar,3–6 PM,Fresh Produce,Abandoned,221,153,9,Medium,No
SID104455,Andheri,9 AM–12,Snacks & Beverages,Completed,202,158,8,Low,No
SID104456,Andheri,10 PM–2 AM,Snacks & Beverages,Completed,357,117,10,Low,Yes
SID104457,Thane,6–10 PM,Frozen Foods,Completed,336,142,13,Low,No
SID104458,Thane,10 PM–2 AM,Personal Care,Completed,200,128,6,Low,No
SID104459,Andheri,6–10 PM,Personal Care,Completed,403,131,11,Low,No
SID104460,Thane,6–10 PM,Frozen Foods,Abandoned,167,180,13,Low,No
SID104461,Powai,10 PM–2 AM,Staples & Grains,Completed,285,124,10,Low,No
SID104462,Andheri,6–10 PM,Snacks & Beverages,Completed,337,102,12,Low,No
SID104463,Thane,6–9 AM,Fresh Produce,Abandoned,123,128,14,High,No
SID104464,Andheri,6–10 PM,Staples & Grains,Abandoned,232,167,10,Low,No
SID104465,Bandra,12–3 PM,Dairy,Completed,318,122,10,Medium,Yes
SID104466,Powai,9 AM–12,Snacks & Beverages,Abandoned,181,273,8,Low,No
SID104467,Andheri,12–3 PM,Frozen Foods,Completed,157,135,11,Low,No
SID104468,Bandra,9 AM–12,Fresh Produce,Abandoned,180,136,13,Medium,No
SID104469,Andheri,10 PM–2 AM,Staples & Grains,Abandoned,335,229,7,Low,No
SID104470,Thane,6–10 PM,Snacks & Beverages,Completed,437,97,14,Low,No
SID104471,Bandra,6–10 PM,Fresh Produce,Abandoned,89,205,7,Medium,No
SID104472,Dadar,6–10 PM,Snacks & Beverages,Completed,193,143,6,Medium,No
SID104473,Bandra,9 AM–12,Snacks & Beverages,Completed,139,136,11,Medium,Yes
SID104474,Powai,10 PM–2 AM,Snacks & Beverages,Completed,285,174,10,Low,No
SID104475,Bandra,12–3 PM,Fresh Produce,Abandoned,112,315,11,Medium,No
SID104476,Thane,6–10 PM,Snacks & Beverages,Completed,312,129,15,Low,No
SID104477,Andheri,10 PM–2 AM,Staples & Grains,Completed,283,82,12,Low,No
SID104478,Dadar,12–3 PM,Snacks & Beverages,Completed,366,107,10,Medium,No
SID104479,Thane,6–9 AM,Fresh Produce,Abandoned,230,203,12,High,No
SID104480,Andheri,3–6 PM,Fresh Produce,Completed,237,105,8,High,No
SID104481,Bandra,10 PM–2 AM,Snacks & Beverages,Completed,433,142,11,Medium,Yes
SID104482,Thane,6–10 PM,Staples & Grains,Abandoned,138,196,10,Low,No
SID104483,Andheri,10 PM–2 AM,Staples & Grains,Completed,363,114,10,Low,No
SID104484,Thane,10 PM–2 AM,Personal Care,Completed,302,167,13,Low,No
SID104485,Thane,9 AM–12,Snacks & Beverages,Completed,374,129,9,Low,Yes
SID104486,Thane,3–6 PM,Dairy,Completed,385,91,10,High,Yes
SID104487,Dadar,10 PM–2 AM,Fresh Produce,Completed,326,87,9,Medium,No
SID104488,Dadar,6–10 PM,Fresh Produce,Abandoned,135,153,13,Medium,No
SID104489,Bandra,6–9 AM,Snacks & Beverages,Completed,222,162,11,Medium,No
SID104490,Dadar,9 AM–12,Dairy,Abandoned,197,305,12,Medium,No
SID104491,Bandra,6–10 PM,Dairy,Abandoned,197,177,8,Medium,No
SID104492,Powai,10 PM–2 AM,Frozen Foods,Completed,407,166,8,Low,No
SID104493,Bandra,6–9 AM,Snacks & Beverages,Completed,323,85,8,Medium,No
SID104494,Bandra,12–3 PM,Fresh Produce,Abandoned,99,175,12,Medium,No
SID104495,Andheri,10 PM–2 AM,Snacks & Beverages,Abandoned,215,150,11,Low,No
SID104496,Andheri,9 AM–12,Snacks & Beverages,Completed,225,81,9,Low,Yes
SID104497,Bandra,12–3 PM,Dairy,Completed,312,112,11,Medium,No
SID104498,Bandra,12–3 PM,Staples & Grains,Abandoned,134,115,8,Medium,No
SID104499,Bandra,9 AM–12,Dairy,Abandoned,128,247,12,Medium,No
SID104500,Dadar,9 AM–12,Snacks & Beverages,Completed,344,144,15,Medium,Yes
SID104501,Bandra,10 PM–2 AM,Snacks & Beverages,Completed,214,178,11,Medium,Yes
SID104502,Powai,6–10 PM,Snacks & Beverages,Completed,301,128,11,Low,No
SID104503,Andheri,3–6 PM,Staples & Grains,Completed,267,162,12,Low,No
SID104504,Thane,6–9 AM,Snacks & Beverages,Abandoned,195,126,10,Low,No
SID104505,Powai,10 PM–2 AM,Staples & Grains,Abandoned,124,177,13,Low,No
SID104506,Bandra,6–10 PM,Snacks & Beverages,Completed,420,113,11,Medium,No
SID104507,Dadar,6–9 AM,Snacks & Beverages,Completed,303,64,9,Medium,No
SID104508,Powai,6–10 PM,Dairy,Abandoned,192,199,10,Low,No
SID104509,Andheri,10 PM–2 AM,Snacks & Beverages,Completed,200,122,9,Low,No
SID104510,Andheri,3–6 PM,Snacks & Beverages,Completed,428,71,9,Low,Yes
SID104511,Powai,9 AM–12,Staples & Grains,Completed,283,41,12,Low,No
SID104512,Andheri,6–10 PM,Snacks & Beverages,Completed,276,114,8,Low,Yes
SID104513,Dadar,12–3 PM,Frozen Foods,Completed,347,91,9,Medium,No
SID104514,Powai,6–9 AM,Staples & Grains,Abandoned,282,175,12,Low,No
SID104515,Andheri,9 AM–12,Fresh Produce,Completed,296,144,11,High,No
SID104516,Thane,6–9 AM,Staples & Grains,Completed,371,164,11,Low,No
SID104517,Thane,6–10 PM,Snacks & Beverages,Completed,364,83,7,Low,No
SID104518,Andheri,6–10 PM,Fresh Produce,Abandoned,127,124,10,High,No
SID104519,Powai,10 PM–2 AM,Staples & Grains,Completed,276,133,12,Low,No
SID104520,Thane,10 PM–2 AM,Snacks & Beverages,Completed,261,165,11,Low,Yes
SID104521,Andheri,10 PM–2 AM,Snacks & Beverages,Completed,233,96,10,Low,No
SID104522,Bandra,3–6 PM,Fresh Produce,Completed,112,180,11,Medium,No
SID104523,Powai,9 AM–12,Snacks & Beverages,Abandoned,109,135,13,Low,No
SID104524,Bandra,9 AM–12,Dairy,Abandoned,110,251,11,Medium,No
SID104525,Bandra,3–6 PM,Snacks & Beverages,Completed,328,164,11,Medium,Yes
